antibody_id,vh_length,vl_length,chain_length_ratio,vh_aa_A,vh_aa_C,vh_aa_D,vh_aa_E,vh_aa_F,vh_aa_G,vh_aa_H,vh_aa_I,vh_aa_K,vh_aa_L,vh_aa_M,vh_aa_N,vh_aa_P,vh_aa_Q,vh_aa_R,vh_aa_S,vh_aa_T,vh_aa_V,vh_aa_W,vh_aa_Y,vl_aa_A,vl_aa_C,vl_aa_D,vl_aa_E,vl_aa_F,vl_aa_G,vl_aa_H,vl_aa_I,vl_aa_K,vl_aa_L,vl_aa_M,vl_aa_N,vl_aa_P,vl_aa_Q,vl_aa_R,vl_aa_S,vl_aa_T,vl_aa_V,vl_aa_W,vl_aa_Y
P907-A14-dark-nucleus-4b90e,115,110,1.0454545454545454,0.06956521739130435,0.017391304347826087,0.02608695652173913,0.034782608695652174,0.043478260869565216,0.13043478260869565,0.02608695652173913,0.017391304347826087,0.02608695652173913,0.08695652173913043,0.017391304347826087,0.05217391304347826,0.017391304347826087,0.043478260869565216,0.043478260869565216,0.14782608695652175,0.06086956521739131,0.06956521739130435,0.034782608695652174,0.034782608695652174,0.02727272727272727,0.01818181818181818,0.05454545454545454,0.02727272727272727,0.03636363636363636,0.10909090909090909,0.01818181818181818,0.03636363636363636,0.02727272727272727,0.07272727272727272,0.02727272727272727,0.02727272727272727,0.05454545454545454,0.06363636363636363,0.06363636363636363,0.13636363636363635,0.06363636363636363,0.09090909090909091,0.00909090909090909,0.03636363636363636
P907-A14-decidable-application-a0de6,121,113,1.0707964601769913,0.049586776859504134,0.01652892561983471,0.049586776859504134,0.024793388429752067,0.03305785123966942,0.11570247933884298,0.008264462809917356,0.01652892561983471,0.03305785123966942,0.0743801652892562,0.01652892561983471,0.04132231404958678,0.01652892561983471,0.04132231404958678,0.0743801652892562,0.1322314049586777,0.049586776859504134,0.11570247933884298,0.04132231404958678,0.049586776859504134,0.07079646017699115,0.017699115044247787,0.04424778761061947,0.008849557522123894,0.02654867256637168,0.12389380530973451,0.008849557522123894,0.035398230088495575,0.035398230088495575,0.07079646017699115,0.0,0.035398230088495575,0.061946902654867256,0.061946902654867256,0.035398230088495575,0.17699115044247787,0.061946902654867256,0.07079646017699115,0.008849557522123894,0.04424778761061947
P907-A14-descriptive-cap-ed267,116,110,1.0545454545454545,0.06896551724137931,0.017241379310344827,0.02586206896551724,0.02586206896551724,0.034482758620689655,0.08620689655172414,0.02586206896551724,0.0603448275862069,0.034482758620689655,0.07758620689655173,0.0,0.04310344827586207,0.0603448275862069,0.05172413793103448,0.0603448275862069,0.09482758620689655,0.09482758620689655,0.0603448275862069,0.04310344827586207,0.034482758620689655,0.05454545454545454,0.01818181818181818,0.05454545454545454,0.03636363636363636,0.02727272727272727,0.10909090909090909,0.00909090909090909,0.03636363636363636,0.01818181818181818,0.05454545454545454,0.00909090909090909,0.03636363636363636,0.05454545454545454,0.045454545454545456,0.045454545454545456,0.15454545454545454,0.07272727272727272,0.10909090909090909,0.01818181818181818,0.03636363636363636
P907-A14-desert-purlin-53451,132,108,1.2222222222222223,0.05303030303030303,0.015151515151515152,0.06060606060606061,0.015151515151515152,0.015151515151515152,0.08333333333333333,0.007575757575757576,0.03787878787878788,0.030303030303030304,0.06818181818181818,0.007575757575757576,0.045454545454545456,0.03787878787878788,0.06818181818181818,0.05303030303030303,0.13636363636363635,0.07575757575757576,0.08333333333333333,0.03787878787878788,0.06818181818181818,0.06481481481481481,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.08333333333333333,0.0,0.06481481481481481,0.027777777777777776,0.09259259259259259,0.0,0.009259259259259259,0.06481481481481481,0.10185185185185185,0.037037037037037035,0.1574074074074074,0.09259259259259259,0.027777777777777776,0.009259259259259259,0.05555555555555555
P907-A14-dynamic-home-0575d,113,109,1.036697247706422,0.05309734513274336,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.017699115044247787,0.13274336283185842,0.0,0.017699115044247787,0.04424778761061947,0.07079646017699115,0.02654867256637168,0.04424778761061947,0.02654867256637168,0.05309734513274336,0.04424778761061947,0.10619469026548672,0.04424778761061947,0.11504424778761062,0.035398230088495575,0.07079646017699115,0.05504587155963303,0.01834862385321101,0.01834862385321101,0.03669724770642202,0.027522935779816515,0.1559633027522936,0.01834862385321101,0.009174311926605505,0.027522935779816515,0.10091743119266056,0.009174311926605505,0.009174311926605505,0.06422018348623854,0.05504587155963303,0.01834862385321101,0.08256880733944955,0.11926605504587157,0.10091743119266056,0.01834862385321101,0.05504587155963303
P907-A14-ecru-combat-e2619,115,107,1.074766355140187,0.06086956521739131,0.017391304347826087,0.05217391304347826,0.02608695652173913,0.034782608695652174,0.12173913043478261,0.0,0.017391304347826087,0.02608695652173913,0.0782608695652174,0.017391304347826087,0.043478260869565216,0.017391304347826087,0.05217391304347826,0.06956521739130435,0.11304347826086956,0.06956521739130435,0.08695652173913043,0.034782608695652174,0.06086956521739131,0.056074766355140186,0.018691588785046728,0.06542056074766354,0.028037383177570093,0.037383177570093455,0.08411214953271028,0.0,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.028037383177570093,0.06542056074766354,0.09345794392523364,0.028037383177570093,0.11214953271028037,0.08411214953271028,0.04672897196261682,0.009345794392523364,0.06542056074766354
P907-A14-ecru-deque-ba8c9,132,107,1.233644859813084,0.03787878787878788,0.015151515151515152,0.06060606060606061,0.015151515151515152,0.015151515151515152,0.06818181818181818,0.007575757575757576,0.03787878787878788,0.05303030303030303,0.09090909090909091,0.015151515151515152,0.022727272727272728,0.07575757575757576,0.03787878787878788,0.06060606060606061,0.10606060606060606,0.11363636363636363,0.07575757575757576,0.030303030303030304,0.06060606060606061,0.056074766355140186,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.08411214953271028,0.0,0.056074766355140186,0.028037383177570093,0.07476635514018691,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.09345794392523364,0.04672897196261682,0.1308411214953271,0.102803738317757,0.037383177570093455,0.018691588785046728,0.07476635514018691
P907-A14-faint-click-67ee5,119,108,1.1018518518518519,0.06722689075630252,0.01680672268907563,0.07563025210084033,0.01680672268907563,0.03361344537815126,0.10084033613445378,0.0,0.03361344537815126,0.025210084033613446,0.08403361344537816,0.025210084033613446,0.03361344537815126,0.01680672268907563,0.04201680672268908,0.058823529411764705,0.13445378151260504,0.04201680672268908,0.06722689075630252,0.025210084033613446,0.10084033613445378,0.05555555555555555,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.05555555555555555,0.046296296296296294,0.06481481481481481,0.009259259259259259,0.009259259259259259,0.046296296296296294,0.08333333333333333,0.037037037037037035,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.018518518518518517,0.05555555555555555
P907-A14-fast-poset-8ec15,119,107,1.1121495327102804,0.058823529411764705,0.01680672268907563,0.06722689075630252,0.01680672268907563,0.04201680672268908,0.11764705882352941,0.025210084033613446,0.03361344537815126,0.04201680672268908,0.08403361344537816,0.01680672268907563,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.04201680672268908,0.14285714285714285,0.04201680672268908,0.10084033613445378,0.03361344537815126,0.04201680672268908,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.07476635514018691,0.037383177570093455,0.056074766355140186,0.028037383177570093,0.07476635514018691,0.009345794392523364,0.0,0.04672897196261682,0.07476635514018691,0.04672897196261682,0.17757009345794392,0.11214953271028037,0.037383177570093455,0.009345794392523364,0.04672897196261682
P907-A14-fermented-cathedral-185ee,125,107,1.1682242990654206,0.048,0.016,0.072,0.064,0.032,0.096,0.008,0.024,0.016,0.072,0.032,0.032,0.032,0.024,0.08,0.096,0.056,0.104,0.032,0.064,0.056074766355140186,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.102803738317757,0.0,0.04672897196261682,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.009345794392523364,0.04672897196261682,0.08411214953271028,0.04672897196261682,0.14953271028037382,0.09345794392523364,0.04672897196261682,0.009345794392523364,0.056074766355140186
P907-A14-finite-pixel-1f5d2,123,110,1.1181818181818182,0.07317073170731707,0.016260162601626018,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.08130081300813008,0.032520325203252036,0.016260162601626018,0.032520325203252036,0.10569105691056911,0.008130081300813009,0.04065040650406504,0.024390243902439025,0.04065040650406504,0.04878048780487805,0.14634146341463414,0.08943089430894309,0.08130081300813008,0.04065040650406504,0.024390243902439025,0.05454545454545454,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.02727272727272727,0.14545454545454545,0.00909090909090909,0.03636363636363636,0.03636363636363636,0.08181818181818182,0.0,0.03636363636363636,0.07272727272727272,0.05454545454545454,0.03636363636363636,0.12727272727272726,0.05454545454545454,0.07272727272727272,0.00909090909090909,0.05454545454545454
P907-A14-frayed-particle-5e881,128,107,1.1962616822429906,0.046875,0.015625,0.0859375,0.03125,0.03125,0.109375,0.015625,0.0546875,0.03125,0.0546875,0.0234375,0.0234375,0.015625,0.0546875,0.0546875,0.109375,0.078125,0.0859375,0.03125,0.046875,0.04672897196261682,0.018691588785046728,0.08411214953271028,0.018691588785046728,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.06542056074766354,0.04672897196261682,0.07476635514018691,0.018691588785046728,0.028037383177570093,0.056074766355140186,0.07476635514018691,0.018691588785046728,0.14018691588785046,0.08411214953271028,0.037383177570093455,0.009345794392523364,0.04672897196261682
P907-A14-generous-property-c943a,122,109,1.1192660550458715,0.05737704918032787,0.01639344262295082,0.01639344262295082,0.02459016393442623,0.03278688524590164,0.10655737704918032,0.01639344262295082,0.03278688524590164,0.040983606557377046,0.08196721311475409,0.0,0.040983606557377046,0.02459016393442623,0.07377049180327869,0.03278688524590164,0.12295081967213115,0.10655737704918032,0.09016393442622951,0.040983606557377046,0.040983606557377046,0.06422018348623854,0.01834862385321101,0.03669724770642202,0.045871559633027525,0.03669724770642202,0.10091743119266056,0.009174311926605505,0.045871559633027525,0.03669724770642202,0.09174311926605505,0.0,0.0,0.07339449541284404,0.06422018348623854,0.045871559633027525,0.14678899082568808,0.09174311926605505,0.027522935779816515,0.009174311926605505,0.05504587155963303
P907-A14-gentle-valid-12932,122,107,1.1401869158878504,0.09836065573770492,0.01639344262295082,0.03278688524590164,0.040983606557377046,0.03278688524590164,0.10655737704918032,0.0,0.05737704918032787,0.040983606557377046,0.03278688524590164,0.03278688524590164,0.00819672131147541,0.02459016393442623,0.06557377049180328,0.02459016393442623,0.13114754098360656,0.08196721311475409,0.09016393442622951,0.03278688524590164,0.04918032786885246,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.102803738317757,0.0,0.056074766355140186,0.037383177570093455,0.06542056074766354,0.009345794392523364,0.028037383177570093,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.14018691588785046,0.102803738317757,0.04672897196261682,0.018691588785046728,0.037383177570093455
P907-A14-humongous-throw-52925,128,111,1.1531531531531531,0.046875,0.015625,0.046875,0.03125,0.03125,0.09375,0.0234375,0.0234375,0.0546875,0.0703125,0.03125,0.0078125,0.0234375,0.046875,0.046875,0.09375,0.1171875,0.0859375,0.03125,0.078125,0.08108108108108109,0.018018018018018018,0.06306306306306306,0.018018018018018018,0.018018018018018018,0.10810810810810811,0.0,0.036036036036036036,0.02702702702702703,0.06306306306306306,0.0,0.05405405405405406,0.06306306306306306,0.06306306306306306,0.04504504504504504,0.15315315315315314,0.05405405405405406,0.07207207207207207,0.018018018018018018,0.04504504504504504
P907-A14-icy-butter-8afa4,116,109,1.0642201834862386,0.0603448275862069,0.017241379310344827,0.05172413793103448,0.02586206896551724,0.02586206896551724,0.13793103448275862,0.0,0.017241379310344827,0.0603448275862069,0.07758620689655173,0.008620689655172414,0.02586206896551724,0.034482758620689655,0.034482758620689655,0.05172413793103448,0.09482758620689655,0.09482758620689655,0.11206896551724138,0.034482758620689655,0.034482758620689655,0.08256880733944955,0.01834862385321101,0.03669724770642202,0.03669724770642202,0.027522935779816515,0.11009174311926606,0.01834862385321101,0.009174311926605505,0.045871559633027525,0.10091743119266056,0.0,0.009174311926605505,0.06422018348623854,0.05504587155963303,0.01834862385321101,0.11009174311926606,0.11926605504587157,0.06422018348623854,0.01834862385321101,0.05504587155963303
P907-A14-immense-cone-377a5,119,107,1.1121495327102804,0.05042016806722689,0.01680672268907563,0.05042016806722689,0.03361344537815126,0.03361344537815126,0.10084033613445378,0.008403361344537815,0.04201680672268908,0.04201680672268908,0.058823529411764705,0.01680672268907563,0.025210084033613446,0.025210084033613446,0.06722689075630252,0.058823529411764705,0.11764705882352941,0.06722689075630252,0.11764705882352941,0.025210084033613446,0.04201680672268908,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.08411214953271028,0.037383177570093455,0.04672897196261682,0.037383177570093455,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.037383177570093455,0.06542056074766354,0.037383177570093455,0.1308411214953271,0.11214953271028037,0.04672897196261682,0.028037383177570093,0.056074766355140186
P907-A14-inscribed-type-583c0,128,110,1.1636363636363636,0.046875,0.015625,0.03125,0.0390625,0.03125,0.1015625,0.0078125,0.0625,0.015625,0.078125,0.0,0.03125,0.046875,0.0234375,0.0546875,0.1328125,0.1015625,0.0703125,0.03125,0.078125,0.05454545454545454,0.01818181818181818,0.045454545454545456,0.01818181818181818,0.01818181818181818,0.10909090909090909,0.00909090909090909,0.05454545454545454,0.03636363636363636,0.08181818181818182,0.0,0.02727272727272727,0.045454545454545456,0.045454545454545456,0.01818181818181818,0.17272727272727273,0.11818181818181818,0.045454545454545456,0.00909090909090909,0.07272727272727272
P907-A14-iron-time-7d5d8,113,107,1.0560747663551402,0.061946902654867256,0.017699115044247787,0.035398230088495575,0.035398230088495575,0.02654867256637168,0.12389380530973451,0.008849557522123894,0.008849557522123894,0.02654867256637168,0.10619469026548672,0.008849557522123894,0.035398230088495575,0.017699115044247787,0.04424778761061947,0.04424778761061947,0.1415929203539823,0.07964601769911504,0.09734513274336283,0.02654867256637168,0.05309734513274336,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.0,0.056074766355140186,0.056074766355140186,0.056074766355140186,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.102803738317757,0.009345794392523364,0.17757009345794392,0.09345794392523364,0.037383177570093455,0.009345794392523364,0.04672897196261682
P907-A14-khaki-cadet-37ddd,117,107,1.0934579439252337,0.05128205128205128,0.017094017094017096,0.05982905982905983,0.06837606837606838,0.03418803418803419,0.08547008547008547,0.017094017094017096,0.017094017094017096,0.06837606837606838,0.05982905982905983,0.03418803418803419,0.0,0.02564102564102564,0.042735042735042736,0.03418803418803419,0.09401709401709402,0.11965811965811966,0.10256410256410256,0.02564102564102564,0.042735042735042736,0.06542056074766354,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.037383177570093455,0.08411214953271028,0.0,0.056074766355140186,0.037383177570093455,0.06542056074766354,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.04672897196261682,0.14018691588785046,0.08411214953271028,0.04672897196261682,0.018691588785046728,0.056074766355140186
P907-A14-khaki-goal-7976c,124,110,1.1272727272727272,0.04032258064516129,0.016129032258064516,0.056451612903225805,0.016129032258064516,0.008064516129032258,0.0967741935483871,0.016129032258064516,0.016129032258064516,0.04032258064516129,0.08870967741935484,0.008064516129032258,0.008064516129032258,0.04032258064516129,0.06451612903225806,0.04838709677419355,0.13709677419354838,0.08064516129032258,0.11290322580645161,0.04032258064516129,0.06451612903225806,0.06363636363636363,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.1,0.00909090909090909,0.03636363636363636,0.02727272727272727,0.1,0.0,0.05454545454545454,0.06363636363636363,0.05454545454545454,0.02727272727272727,0.15454545454545454,0.08181818181818182,0.05454545454545454,0.01818181818181818,0.045454545454545456
P907-A14-late-coffee-b8f3d,112,108,1.037037037037037,0.0625,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.09821428571428571,0.008928571428571428,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.026785714285714284,0.008928571428571428,0.03571428571428571,0.05357142857142857,0.026785714285714284,0.17857142857142858,0.05357142857142857,0.07142857142857142,0.044642857142857144,0.044642857142857144,0.06481481481481481,0.018518518518518517,0.027777777777777776,0.046296296296296294,0.037037037037037035,0.10185185185185185,0.009259259259259259,0.046296296296296294,0.027777777777777776,0.09259259259259259,0.0,0.0,0.07407407407407407,0.06481481481481481,0.05555555555555555,0.14814814814814814,0.09259259259259259,0.027777777777777776,0.009259259259259259,0.05555555555555555
P907-A14-linear-hadron-ab9f7,130,110,1.1818181818181819,0.046153846153846156,0.015384615384615385,0.05384615384615385,0.023076923076923078,0.007692307692307693,0.06923076923076923,0.007692307692307693,0.05384615384615385,0.038461538461538464,0.05384615384615385,0.03076923076923077,0.03076923076923077,0.038461538461538464,0.05384615384615385,0.06153846153846154,0.15384615384615385,0.06923076923076923,0.09230769230769231,0.038461538461538464,0.06153846153846154,0.05454545454545454,0.01818181818181818,0.07272727272727272,0.01818181818181818,0.01818181818181818,0.11818181818181818,0.00909090909090909,0.03636363636363636,0.02727272727272727,0.08181818181818182,0.0,0.03636363636363636,0.06363636363636363,0.05454545454545454,0.045454545454545456,0.16363636363636364,0.08181818181818182,0.045454545454545456,0.01818181818181818,0.03636363636363636
