antibody_id,vh_thermal_stability_score,vh_thermal_stability_sum,vh_thermal_stability_std,vh_thermal_stability_range,vh_helix_formers_propensity,vh_helix_formers_count,vh_sheet_formers_propensity,vh_sheet_formers_count,vh_turn_formers_propensity,vh_turn_formers_count,vh_helix_breakers_propensity,vh_helix_breakers_count,vh_sheet_breakers_propensity,vh_sheet_breakers_count,vh_cysteine_count,vh_potential_disulfides,vh_cysteine_density,vh_avg_cys_spacing,vh_min_cys_spacing,vh_max_cys_spacing,vh_optimal_spacing_count,vh_disulfide_quality_score,vh_flexible_residues_fraction,vh_flexible_residues_count,vh_rigid_residues_fraction,vh_rigid_residues_count,vh_hydrophobic_core_fraction,vh_hydrophobic_core_count,vh_surface_polar_fraction,vh_surface_polar_count,vh_sequence_entropy,vh_aa_diversity,vh_most_frequent_aa_fraction,vh_entropy_normalized,vh_avg_local_entropy,vh_max_local_entropy,vh_entropy_variation,vh_thermostable_DY_count,vh_thermostable_WG_count,vh_thermostable_YY_count,vh_thermolabile_NG_count,vh_thermolabile_DN_count,vh_thermolabile_GG_count,vh_stabilizing_LEWV_count,vh_stabilizing_WGKG_count,vh_thermal_motif_balance,vh_thermal_motif_ratio,vl_thermal_stability_score,vl_thermal_stability_sum,vl_thermal_stability_std,vl_thermal_stability_range,vl_helix_formers_propensity,vl_helix_formers_count,vl_sheet_formers_propensity,vl_sheet_formers_count,vl_turn_formers_propensity,vl_turn_formers_count,vl_helix_breakers_propensity,vl_helix_breakers_count,vl_sheet_breakers_propensity,vl_sheet_breakers_count,vl_cysteine_count,vl_potential_disulfides,vl_cysteine_density,vl_avg_cys_spacing,vl_min_cys_spacing,vl_max_cys_spacing,vl_optimal_spacing_count,vl_disulfide_quality_score,vl_flexible_residues_fraction,vl_flexible_residues_count,vl_rigid_residues_fraction,vl_rigid_residues_count,vl_hydrophobic_core_fraction,vl_hydrophobic_core_count,vl_surface_polar_fraction,vl_surface_polar_count,vl_sequence_entropy,vl_aa_diversity,vl_most_frequent_aa_fraction,vl_entropy_normalized,vl_avg_local_entropy,vl_max_local_entropy,vl_entropy_variation,vl_thermostable_DY_count,vl_thermostable_WG_count,vl_thermostable_YY_count,vl_thermolabile_NG_count,vl_thermolabile_DN_count,vl_thermolabile_GG_count,vl_stabilizing_LEWV_count,vl_stabilizing_WGKG_count,vl_thermal_motif_balance,vl_thermal_motif_ratio,vh_hydrophobic_core_compactness,vh_core_size,vh_core_density,vh_surface_charge_density,vh_flexibility_ratio,vh_structural_rigidity,vh_flexibility_index,vh_abmelt_stability_score,vh_estimated_tm_contribution,vh_thermal_cooperativity,vh_unfolding_resistance,vl_hydrophobic_core_compactness,vl_core_size,vl_core_density,vl_surface_charge_density,vl_flexibility_ratio,vl_structural_rigidity,vl_flexibility_index,vl_abmelt_stability_score,vl_estimated_tm_contribution,vl_thermal_cooperativity,vl_unfolding_resistance,vh_vhh_vhh_stable_DY,vh_vhh_vhh_stable_WG,vh_vhh_vhh_stable_YY,vh_vhh_fr1_thermal_score,vh_vhh_fr4_thermal_score,vh_vhh_framework_stability_balance,vh_vhh_nanobody_size_factor,vh_vhh_compact_domain_score,combined_thermal_score,combined_abmelt_score,combined_cysteine_count,combined_disulfide_potential,vh_vl_thermal_balance,thermal_domain_cooperativity,predicted_thermal_stability,extraction_success
P907-A14-coped-modulation-43c25,-0.0352,-4.4,0.47299150098072595,1.6,0.224,28,0.336,42,0.264,33,0.128,16,0.128,16,2,1,0.016,74.0,74,74,0,0.5,0.352,44,0.056,7,0.344,43,0.456,57,4.020762228656421,19,0.112,0.9303167800067738,2.7729599697717284,3.3219280948873626,0.3030974817440132,2,1,2,0,1,3,1,1,1,1.0,-0.11944444444444445,-12.9,0.48063583144532185,1.6,0.21296296296296297,23,0.2777777777777778,30,0.3333333333333333,36,0.19444444444444445,21,0.19444444444444445,21,2,1,0.018518518518518517,65.0,65,65,0,0.5,0.37037037037037035,40,0.09259259259259259,10,0.28703703703703703,31,0.4537037037037037,49,4.070003648125104,20,0.12037037037037036,0.9417101716568876,2.7800886377401683,3.3219280948873626,0.25607925468852166,1,0,1,0,1,2,0,0,-1,0.5,0.25766871165644173,43,0.344,0.184,5.5,0.056,0.352,0.501,80.08,0.0,0.324,0.2222222222222222,31,0.28703703703703703,0.14814814814814814,3.6363636363636362,0.09259259259259259,0.37037037037037035,0.49537037037037035,79.62962962962962,0.0,0.3148148148148148,2,1,2,-0.06999999999999999,0.013333333333333332,0,0.5098039215686274,0.056,-0.15464444444444445,0.9963703703703704,4,2,0.08424444444444446,0.004204444444444445,0.7276992592592593,True
P907-A14-crazy-bifocal-7c4f1,-0.042735042735042736,-5.0,0.462308632493478,1.6,0.28205128205128205,33,0.3247863247863248,38,0.23931623931623933,28,0.1111111111111111,13,0.1111111111111111,13,2,1,0.017094017094017096,74.0,74,74,0,0.5,0.2905982905982906,34,0.05982905982905983,7,0.3504273504273504,41,0.4700854700854701,55,4.120656197200291,20,0.1111111111111111,0.9534300679538915,2.8908281179994524,3.3219280948873626,0.21284319790997552,1,1,1,0,0,0,0,0,3,3.0,-0.10458715596330276,-11.4,0.4620229394005003,1.6,0.22018348623853212,24,0.27522935779816515,30,0.3486238532110092,38,0.13761467889908258,15,0.13761467889908258,15,2,1,0.01834862385321101,69.0,69,69,0,0.5,0.3761467889908257,41,0.07339449541284404,8,0.26605504587155965,29,0.5229357798165137,57,4.0222363551891736,20,0.1743119266055046,0.9306578607698933,2.7599357864667855,3.3219280948873626,0.3147819078832338,1,0,1,0,1,1,0,0,0,0.6666666666666666,0.26143790849673204,41,0.3504273504273504,0.20512820512820512,4.25,0.05982905982905983,0.2905982905982906,0.5224358974358974,81.7948717948718,0.0,0.35470085470085466,0.20740740740740743,29,0.26605504587155965,0.1743119266055046,4.555555555555555,0.07339449541284404,0.3761467889908257,0.4690366972477064,77.52293577981652,0.0,0.3119266055045872,1,1,1,-0.06333333333333334,-0.0033333333333333288,0,0.5263157894736842,0.05982905982905983,-0.1473221986983455,0.9914725946836038,4,2,0.06185211322826002,0.004469536579628323,0.7286714890613973,True
P907-A14-dark-nucleus-4b90e,-0.07739130434782611,-8.900000000000002,0.48275673405164604,1.6,0.24347826086956523,28,0.30434782608695654,35,0.34782608695652173,40,0.14782608695652175,17,0.14782608695652175,17,2,1,0.017391304347826087,74.0,74,74,0,0.5,0.391304347826087,45,0.05217391304347826,6,0.3391304347826087,39,0.4608695652173913,53,4.014495689441869,20,0.14782608695652175,0.9288668393606151,2.7174950821038184,3.3219280948873626,0.33323831221734446,0,1,2,0,1,3,1,0,-1,0.6,-0.09909090909090908,-10.899999999999999,0.48119084373995896,1.6,0.22727272727272727,25,0.3090909090909091,34,0.32727272727272727,36,0.16363636363636364,18,0.16363636363636364,18,2,1,0.01818181818181818,70.0,70,70,0,0.5,0.33636363636363636,37,0.06363636363636363,7,0.3,33,0.4818181818181818,53,4.048717615576149,20,0.13636363636363635,0.9367850474804501,2.7819134601988353,3.3219280948873626,0.2934660142587616,0,0,1,0,0,1,0,0,0,0.5,0.2550335570469799,39,0.3391304347826087,0.1565217391304348,6.428571428571429,0.05217391304347826,0.391304347826087,0.48586956521739133,78.86956521739131,0.0,0.30434782608695654,0.2302158273381295,33,0.3,0.19090909090909092,4.625,0.06363636363636363,0.33636363636363636,0.48863636363636365,79.0909090909091,0.0,0.3318181818181818,0,1,2,-0.08666666666666666,0.010000000000000004,0,0.5306122448979592,0.05217391304347826,-0.17648221343873519,0.974505928853755,4,2,0.021699604743082967,0.007668774703557314,0.7156818181818182,True
P907-A14-decidable-application-a0de6,-0.054545454545454564,-6.600000000000002,0.4805300104146368,1.6,0.23140495867768596,28,0.34710743801652894,42,0.30578512396694213,37,0.1322314049586777,16,0.1322314049586777,16,2,1,0.01652892561983471,74.0,74,74,0,0.5,0.33884297520661155,41,0.05785123966942149,7,0.34710743801652894,42,0.45454545454545453,55,3.9991318588749567,20,0.1322314049586777,0.9253119836967536,2.8670510609410504,3.3219280948873626,0.2906998642266191,0,1,2,0,1,2,0,0,0,0.75,-0.12212389380530975,-13.8,0.47777776765960345,1.6,0.22123893805309736,25,0.25663716814159293,29,0.39823008849557523,45,0.18584070796460178,21,0.18584070796460178,21,2,1,0.017699115044247787,68.0,68,68,0,0.5,0.39823008849557523,45,0.07079646017699115,8,0.2831858407079646,32,0.4690265486725664,53,3.876195310903679,19,0.17699115044247787,0.8968671448951303,2.606550875252192,3.3219280948873626,0.3411516285962223,1,0,1,0,0,1,0,0,1,1.0,0.2578616352201258,42,0.34710743801652894,0.19008264462809918,5.125,0.05785123966942149,0.33884297520661155,0.5072314049586777,80.57851239669421,0.0,0.3305785123966942,0.21985815602836878,32,0.2831858407079646,0.13274336283185842,5.0,0.07079646017699115,0.39823008849557523,0.47013274336283184,77.61061946902655,0.0,0.3008849557522124,0,1,2,-0.08666666666666667,-0.03333333333333334,0,0.5179282868525896,0.049586776859504134,-0.1766693483507643,0.9773641483215095,4,2,0.06757843925985518,0.006661303298471443,0.7163402325751481,True
P907-A14-descriptive-cap-ed267,-0.04396551724137931,-5.1,0.4736666937224675,1.6,0.2672413793103448,31,0.3103448275862069,36,0.28448275862068967,33,0.14655172413793102,17,0.14655172413793102,17,2,1,0.017241379310344827,75.0,75,75,0,0.5,0.31896551724137934,37,0.10344827586206896,12,0.3448275862068966,40,0.45689655172413796,53,4.1040520481518925,19,0.09482758620689655,0.9495882296160347,2.906617849505668,3.3219280948873626,0.23930652165305907,0,2,0,0,0,0,0,0,2,2.0,-0.09909090909090909,-10.9,0.4819459521839003,1.6,0.20909090909090908,23,0.2909090909090909,32,0.35454545454545455,39,0.16363636363636364,18,0.16363636363636364,18,2,1,0.01818181818181818,67.0,67,67,0,0.5,0.37272727272727274,41,0.07272727272727272,8,0.3090909090909091,34,0.4727272727272727,52,3.985548470007311,20,0.15454545454545454,0.9221690834519036,2.6909743795731274,3.3219280948873626,0.3283108490591541,0,0,1,0,1,1,0,0,-1,0.3333333333333333,0.25490196078431376,40,0.3448275862068966,0.1724137931034483,2.8461538461538463,0.10344827586206896,0.31896551724137934,0.5452586206896551,83.62068965517241,0.0,0.34051724137931033,0.23571428571428574,34,0.3090909090909091,0.16363636363636364,4.555555555555555,0.07272727272727272,0.37272727272727274,0.4909090909090909,79.27272727272728,0.0,0.3136363636363636,0,2,0,-0.08000000000000002,0.10000000000000002,0,0.5284552845528455,0.09482758620689655,-0.1430564263322884,1.036167711598746,4,2,0.05512539184952978,0.004356583072100313,0.741125,True
P907-A14-desert-purlin-53451,-0.07348484848484849,-9.7,0.460378607117711,1.6,0.22727272727272727,30,0.3181818181818182,42,0.30303030303030304,40,0.12121212121212122,16,0.12121212121212122,16,2,1,0.015151515151515152,77.0,77,77,0,0.5,0.3409090909090909,45,0.07575757575757576,10,0.30303030303030304,40,0.49242424242424243,65,4.032158763599044,20,0.13636363636363635,0.9329536898980106,2.7946576936830323,3.1219280948873624,0.2272855724492405,1,1,3,0,0,0,0,0,5,5.0,-0.07129629629629632,-7.700000000000002,0.4710215309079567,1.6,0.25,27,0.28703703703703703,31,0.3148148148148148,34,0.14814814814814814,16,0.14814814814814814,16,2,1,0.018518518518518517,65.0,65,65,0,0.5,0.3425925925925926,37,0.07407407407407407,8,0.2962962962962963,32,0.48148148148148145,52,3.843012443007379,18,0.1574074074074074,0.8891893522137682,2.74818580044171,3.3219280948873626,0.27996833349169153,0,0,1,0,0,0,0,0,1,1.0,0.23353293413173654,40,0.30303030303030304,0.16666666666666666,4.090909090909091,0.07575757575757576,0.3409090909090909,0.4981060606060606,79.84848484848484,0.0,0.3295454545454546,0.22794117647058826,32,0.2962962962962963,0.12037037037037036,4.111111111111111,0.07407407407407407,0.3425925925925926,0.4930555555555556,79.44444444444444,0.0,0.3287037037037037,1,1,3,-0.10333333333333333,-0.06000000000000001,0,0.4961832061068702,0.06818181818181818,-0.1447811447811448,0.9911616161616161,4,2,0.0021885521885521703,0.005239197530864199,0.7293560606060606,True
P907-A14-dynamic-home-0575d,-0.07699115044247787,-8.7,0.48790845825677126,1.6,0.23008849557522124,26,0.35398230088495575,40,0.30973451327433627,35,0.1592920353982301,18,0.1592920353982301,18,2,1,0.017699115044247787,74.0,74,74,0,0.5,0.3274336283185841,37,0.061946902654867256,7,0.336283185840708,38,0.415929203539823,47,4.003310354771111,19,0.13274336283185842,0.9262787966109012,2.820317251206176,3.3219280948873626,0.2959587512445802,0,1,2,0,0,3,1,0,0,0.75,-0.08715596330275227,-9.499999999999998,0.49642777451354964,1.6,0.21100917431192662,23,0.3211009174311927,35,0.3119266055045872,34,0.22018348623853212,24,0.22018348623853212,24,2,1,0.01834862385321101,68.0,68,68,0,0.5,0.3669724770642202,40,0.08256880733944955,9,0.3211009174311927,35,0.3853211009174312,42,3.869835795127364,20,0.1559633027522936,0.8953956914982453,2.6567996417939357,3.3219280948873626,0.35931682828654354,0,0,1,0,0,4,0,0,-3,0.2,0.2534246575342466,38,0.336283185840708,0.168141592920354,4.625,0.061946902654867256,0.3274336283185841,0.5077433628318584,80.61946902654867,0.0,0.33628318584070793,0.2411347517730497,35,0.3211009174311927,0.11926605504587157,4.0,0.08256880733944955,0.3669724770642202,0.5057339449541285,80.45871559633028,0.0,0.3165137614678899,0,1,2,-0.09333333333333332,-0.07333333333333333,0,0.5349794238683128,0.061946902654867256,-0.16414711374523014,1.0134773077859869,4,2,0.010164812860274403,0.00671023788260128,0.7291251928229276,True
P907-A14-ecru-combat-e2619,-0.06521739130434784,-7.500000000000001,0.4809489674204114,1.6,0.23478260869565218,27,0.33043478260869563,38,0.2956521739130435,34,0.1391304347826087,16,0.1391304347826087,16,2,1,0.017391304347826087,74.0,74,74,0,0.5,0.34782608695652173,40,0.05217391304347826,6,0.33043478260869563,38,0.45217391304347826,52,4.005496784833774,19,0.12173913043478261,0.9267846888919989,2.8451954713017047,3.3219280948873626,0.25965235055864894,1,1,1,0,1,3,0,0,-1,0.6,-0.09719626168224299,-10.4,0.47664284399714696,1.6,0.2523364485981308,27,0.2897196261682243,31,0.2897196261682243,31,0.14953271028037382,16,0.14953271028037382,16,2,1,0.018691588785046728,65.0,65,65,0,0.5,0.308411214953271,33,0.07476635514018691,8,0.2803738317757009,30,0.48598130841121495,52,4.027383694203764,19,0.11214953271028037,0.9318488428736168,2.790310419894973,3.3219280948873626,0.29346638190677476,0,0,1,0,1,0,0,0,0,0.5,0.25,38,0.33043478260869563,0.17391304347826086,5.714285714285714,0.05217391304347826,0.34782608695652173,0.4923913043478261,79.3913043478261,0.0,0.32608695652173914,0.21804511278195488,30,0.2803738317757009,0.16822429906542055,3.6666666666666665,0.07476635514018691,0.308411214953271,0.49415887850467294,79.53271028037383,0.0,0.3457943925233645,1,1,1,-0.08666666666666666,0.0033333333333333435,0,0.5306122448979592,0.05217391304347826,-0.16241365298659083,0.986550182852499,4,2,0.03197887037789515,0.006338886631450631,0.7229134498171474,True
P907-A14-ecru-deque-ba8c9,-0.06363636363636363,-8.399999999999999,0.4553175261142238,1.6,0.21212121212121213,28,0.32575757575757575,43,0.2727272727272727,36,0.14393939393939395,19,0.14393939393939395,19,2,1,0.015151515151515152,75.0,75,75,0,0.5,0.3106060606060606,41,0.10606060606060606,14,0.30303030303030304,40,0.4772727272727273,63,4.035840648584262,20,0.11363636363636363,0.93380559786695,2.6861376021369483,3.3219280948873626,0.33214769305262304,1,1,2,0,0,0,0,0,4,4.0,-0.06355140186915888,-6.8,0.46712333486422003,1.6,0.24299065420560748,26,0.308411214953271,33,0.2803738317757009,30,0.14018691588785046,15,0.14018691588785046,15,2,1,0.018691588785046728,65.0,65,65,0,0.5,0.32710280373831774,35,0.07476635514018691,8,0.2897196261682243,31,0.4766355140186916,51,3.9600761813573238,19,0.1308411214953271,0.9162753508189799,2.752575266842579,3.1219280948873624,0.30005497421388055,0,0,2,0,0,0,0,0,2,2.0,0.23353293413173654,40,0.30303030303030304,0.19696969696969696,2.7333333333333334,0.10606060606060606,0.3106060606060606,0.5284090909090908,82.27272727272727,0.0,0.3446969696969697,0.22388059701492538,31,0.2897196261682243,0.14018691588785046,3.888888888888889,0.07476635514018691,0.32710280373831774,0.4941588785046729,79.53271028037383,0.0,0.33644859813084116,1,1,2,-0.020000000000000025,-0.09999999999999999,0,0.4961832061068702,0.10606060606060606,-0.12718776550552252,1.0225679694137637,4,2,8.496176720475257e-05,0.004044180118946474,0.7424856627017842,True
P907-A14-faint-click-67ee5,-0.037815126050420166,-4.5,0.47791416490296673,1.6,0.21008403361344538,25,0.3697478991596639,44,0.2857142857142857,34,0.11764705882352941,14,0.11764705882352941,14,2,1,0.01680672268907563,74.0,74,74,0,0.5,0.31092436974789917,37,0.04201680672268908,5,0.33613445378151263,40,0.42857142857142855,51,3.979497310459797,19,0.13445378151260504,0.9207689769682551,2.78717315489611,3.3219280948873626,0.26193367023339836,3,1,3,0,0,2,1,0,5,2.3333333333333335,-0.07685185185185188,-8.300000000000002,0.45371031741211293,1.6,0.25925925925925924,28,0.2777777777777778,30,0.2962962962962963,32,0.12037037037037036,13,0.12037037037037036,13,2,1,0.018518518518518517,65.0,65,65,0,0.5,0.3611111111111111,39,0.06481481481481481,7,0.2777777777777778,30,0.5277777777777778,57,3.94000217379445,19,0.16666666666666666,0.9116306628181268,2.664897627621676,3.1219280948873624,0.24603794111446542,0,0,1,0,0,0,0,0,1,1.0,0.2532467532467532,40,0.33613445378151263,0.17647058823529413,6.166666666666667,0.04201680672268908,0.31092436974789917,0.49684873949579833,79.74789915966386,0.0,0.3445378151260504,0.2164179104477612,30,0.2777777777777778,0.1574074074074074,4.875,0.06481481481481481,0.3611111111111111,0.4722222222222222,77.77777777777777,0.0,0.3194444444444444,3,1,3,-0.08333333333333333,0.05333333333333332,0,0.5220883534136547,0.05042016806722689,-0.11466697790227204,0.9690709617180205,4,2,0.039036725801431714,0.0029061624649859953,0.7328676470588236,True
P907-A14-fast-poset-8ec15,-0.047058823529411764,-5.6,0.4941376546569553,1.6,0.21008403361344538,25,0.35294117647058826,42,0.31092436974789917,37,0.14285714285714285,17,0.14285714285714285,17,2,1,0.01680672268907563,74.0,74,74,0,0.5,0.3277310924369748,39,0.058823529411764705,7,0.3697478991596639,44,0.42857142857142855,51,4.022986628830373,20,0.14285714285714285,0.9308314577443749,2.798823748491533,3.3219280948873626,0.24549848018579137,0,1,2,0,0,2,1,1,1,1.0,-0.07570093457943927,-8.100000000000001,0.45030438749916235,1.6,0.2523364485981308,27,0.27102803738317754,29,0.29906542056074764,32,0.12149532710280374,13,0.12149532710280374,13,2,1,0.018691588785046728,65.0,65,65,0,0.5,0.3644859813084112,39,0.056074766355140186,6,0.27102803738317754,29,0.5420560747663551,58,3.91863485889875,19,0.17757009345794392,0.9066867316775377,2.735168481101802,3.3219280948873626,0.2726199471931448,0,0,1,0,0,0,0,0,1,1.0,0.2721518987341772,44,0.3697478991596639,0.19327731092436976,4.875,0.058823529411764705,0.3277310924369748,0.5220588235294118,81.76470588235294,0.0,0.33613445378151263,0.21212121212121213,29,0.27102803738317754,0.17757009345794392,5.571428571428571,0.056074766355140186,0.3644859813084112,0.4614485981308411,76.91588785046729,0.0,0.31775700934579443,0,1,2,-0.07333333333333332,-0.06000000000000001,0,0.5220883534136547,0.058823529411764705,-0.12275975810885104,0.9835074216602528,4,2,0.028642111050027508,0.0035623969213853775,0.734048927982408,True
P907-A14-fermented-cathedral-185ee,-0.05520000000000002,-6.900000000000002,0.4800759939842858,1.6,0.24,30,0.36,45,0.256,32,0.128,16,0.128,16,2,1,0.016,74.0,74,74,0,0.5,0.28,35,0.064,8,0.344,43,0.448,56,4.077034030333813,20,0.104,0.943336848930169,2.78476342375666,3.3219280948873626,0.2685741057082649,0,1,3,0,1,2,1,0,1,1.0,-0.0897196261682243,-9.600000000000001,0.46942688848584835,1.6,0.2523364485981308,27,0.2803738317757009,30,0.308411214953271,33,0.14953271028037382,16,0.14953271028037382,16,2,1,0.018691588785046728,65.0,65,65,0,0.5,0.35514018691588783,38,0.056074766355140186,6,0.2803738317757009,30,0.4953271028037383,53,3.9332450553531144,19,0.14953271028037382,0.9100672128270616,2.7606986341718565,3.3219280948873626,0.28945051899501734,1,0,1,0,0,0,0,0,2,2.0,0.25766871165644173,43,0.344,0.24,3.888888888888889,0.064,0.28,0.5249999999999999,82.0,0.0,0.36,0.2164179104477612,30,0.2803738317757009,0.1588785046728972,5.428571428571429,0.056074766355140186,0.35514018691588783,0.46845794392523366,77.4766355140187,0.0,0.32242990654205606,0,1,3,-0.08000000000000002,-0.04333333333333334,0,0.5098039215686274,0.064,-0.14491962616822432,0.9934579439252336,4,2,0.034519626168224286,0.004952523364485983,0.7298885981308412,True
P907-A14-finite-pixel-1f5d2,-0.03983739837398374,-4.9,0.4572345002237447,1.6,0.2601626016260163,32,0.3089430894308943,38,0.2926829268292683,36,0.10569105691056911,13,0.10569105691056911,13,2,1,0.016260162601626018,73.0,73,73,0,0.5,0.35772357723577236,44,0.06504065040650407,8,0.35772357723577236,44,0.4959349593495935,61,4.015404972741692,20,0.14634146341463414,0.929077227705784,2.799181746132934,3.3219280948873626,0.21613479940996005,0,2,0,0,0,1,0,1,1,1.0,-0.13272727272727275,-14.600000000000001,0.4976506790381255,1.6,0.20909090909090908,23,0.2818181818181818,31,0.38181818181818183,42,0.21818181818181817,24,0.21818181818181817,24,2,1,0.01818181818181818,68.0,68,68,0,0.5,0.36363636363636365,40,0.08181818181818182,9,0.2818181818181818,31,0.42727272727272725,47,3.9437592003829742,19,0.14545454545454545,0.9124999569169732,2.776149168619356,3.3219280948873626,0.2583816026804931,1,0,0,0,1,1,0,0,-1,0.3333333333333333,0.2654320987654321,44,0.35772357723577236,0.17886178861788618,4.888888888888889,0.06504065040650407,0.35772357723577236,0.5132113821138211,81.0569105691057,0.0,0.32113821138211385,0.21897810218978103,31,0.2818181818181818,0.15454545454545454,4.0,0.08181818181818182,0.36363636363636365,0.48636363636363633,78.9090909090909,0.0,0.3181818181818182,0,2,0,-0.06333333333333334,0.04333333333333333,0,0.5138339920948617,0.056910569105691054,-0.1725646711012565,0.9995750184774574,4,2,0.092889874353289,0.005287509238728752,0.7231243532889875,True
P907-A14-frayed-particle-5e881,-0.07343749999999999,-9.399999999999999,0.48242298203314277,1.6,0.234375,30,0.328125,42,0.2578125,33,0.125,16,0.125,16,2,1,0.015625,74.0,74,74,0,0.5,0.3203125,41,0.046875,6,0.328125,42,0.484375,62,4.0854064280695255,20,0.109375,0.9452740393581209,2.855586732303132,3.3219280948873626,0.26926718084557083,0,1,0,0,0,0,0,0,1,1.0,-0.10093457943925235,-10.800000000000002,0.47802071028195836,1.6,0.21495327102803738,23,0.2897196261682243,31,0.308411214953271,33,0.14018691588785046,15,0.14018691588785046,15,2,1,0.018691588785046728,65.0,65,65,0,0.5,0.3364485981308411,36,0.06542056074766354,7,0.2897196261682243,31,0.5046728971962616,54,4.022435188669611,20,0.14018691588785046,0.9307038665053133,2.7576174606936394,3.3219280948873626,0.3045175899861843,1,0,1,0,1,1,0,0,0,0.6666666666666666,0.24848484848484848,42,0.328125,0.21875,5.857142857142857,0.046875,0.3203125,0.494140625,79.53125,0.0,0.33984375,0.22388059701492538,31,0.2897196261682243,0.17757009345794392,4.5,0.06542056074766354,0.3364485981308411,0.48481308411214946,78.78504672897196,0.0,0.3317757009345794,0,1,0,-0.05000000000000001,-0.15666666666666668,0,0.5038759689922481,0.046875,-0.17437207943925234,0.9789537091121494,4,2,0.027497079439252364,0.007412383177570094,0.7174268034462616,True
P907-A14-generous-property-c943a,-0.05081967213114755,-6.200000000000001,0.47135067549027493,1.6,0.2459016393442623,30,0.319672131147541,39,0.29508196721311475,36,0.13114754098360656,16,0.13114754098360656,16,2,1,0.01639344262295082,73.0,73,73,0,0.5,0.3770491803278688,46,0.06557377049180328,8,0.3360655737704918,41,0.47540983606557374,58,3.9781392496191295,19,0.12295081967213115,0.9204547512775793,2.7042209819540313,3.1219280948873624,0.2524361307658219,0,2,1,0,0,2,0,0,1,1.0,-0.09908256880733947,-10.800000000000002,0.4718683172016557,1.6,0.26605504587155965,29,0.26605504587155965,29,0.3211009174311927,35,0.1743119266055046,19,0.1743119266055046,19,2,1,0.01834862385321101,66.0,66,66,0,0.5,0.3394495412844037,37,0.08256880733944955,9,0.27522935779816515,30,0.47706422018348627,52,3.897644301461653,18,0.14678899082568808,0.9018299740045149,2.7314979299567637,3.1219280948873624,0.2701867803839336,0,0,1,0,0,1,0,0,0,0.5,0.2531645569620253,41,0.3360655737704918,0.13114754098360656,5.111111111111111,0.06557377049180328,0.3770491803278688,0.4979508196721312,79.8360655737705,0.0,0.3114754098360656,0.21481481481481482,30,0.27522935779816515,0.1743119266055046,3.7,0.08256880733944955,0.3394495412844037,0.48967889908256884,79.1743119266055,0.0,0.3302752293577982,0,2,1,-0.043333333333333335,0.029999999999999995,0,0.5158730158730159,0.05737704918032787,-0.14990224093848703,0.9876297187547001,4,2,0.04826289667619192,0.005035343660700859,0.7269367574071289,True
P907-A14-gentle-valid-12932,-0.03688524590163936,-4.500000000000002,0.4739441794052889,1.6,0.27049180327868855,33,0.32786885245901637,40,0.27049180327868855,33,0.13114754098360656,16,0.13114754098360656,16,2,1,0.01639344262295082,74.0,74,74,0,0.5,0.32786885245901637,40,0.05737704918032787,7,0.3770491803278688,46,0.4262295081967213,52,3.9775520055112246,19,0.13114754098360656,0.9203188757852037,2.7265271876890127,3.3219280948873626,0.2582269731156084,0,1,1,0,0,2,0,0,0,0.6666666666666666,-0.0841121495327103,-9.000000000000002,0.48009919783200106,1.6,0.2336448598130841,25,0.2803738317757009,30,0.32710280373831774,35,0.1588785046728972,17,0.1588785046728972,17,2,1,0.018691588785046728,65.0,65,65,0,0.5,0.37383177570093457,40,0.07476635514018691,8,0.308411214953271,33,0.4766355140186916,51,3.972385169318997,19,0.14018691588785046,0.9191233824593569,2.74387187397219,3.3219280948873626,0.29351223260230663,0,0,1,0,0,2,0,0,-1,0.3333333333333333,0.27607361963190186,46,0.3770491803278688,0.13934426229508196,5.0,0.05737704918032787,0.32786885245901637,0.5245901639344263,81.9672131147541,0.0,0.33606557377049184,0.23529411764705882,33,0.308411214953271,0.12149532710280374,4.444444444444445,0.07476635514018691,0.37383177570093457,0.491822429906542,79.34579439252336,0.0,0.3130841121495327,0,1,1,-0.11666666666666667,0.08333333333333331,0,0.5158730158730159,0.05737704918032787,-0.12099739543434966,1.0164125938409683,4,2,0.047226903631070946,0.0031024973188294794,0.7428039298299371,True
