antibody_id,vh_length,hc_length,vl_length,lc_length,vh_hc_length_ratio,vl_lc_length_ratio,hc_lc_length_ratio,vh_aa_A,vh_aa_C,vh_aa_D,vh_aa_E,vh_aa_F,vh_aa_G,vh_aa_H,vh_aa_I,vh_aa_K,vh_aa_L,vh_aa_M,vh_aa_N,vh_aa_P,vh_aa_Q,vh_aa_R,vh_aa_S,vh_aa_T,vh_aa_V,vh_aa_W,vh_aa_Y,hc_aa_A,hc_aa_C,hc_aa_D,hc_aa_E,hc_aa_F,hc_aa_G,hc_aa_H,hc_aa_I,hc_aa_K,hc_aa_L,hc_aa_M,hc_aa_N,hc_aa_P,hc_aa_Q,hc_aa_R,hc_aa_S,hc_aa_T,hc_aa_V,hc_aa_W,hc_aa_Y,vl_aa_A,vl_aa_C,vl_aa_D,vl_aa_E,vl_aa_F,vl_aa_G,vl_aa_H,vl_aa_I,vl_aa_K,vl_aa_L,vl_aa_M,vl_aa_N,vl_aa_P,vl_aa_Q,vl_aa_R,vl_aa_S,vl_aa_T,vl_aa_V,vl_aa_W,vl_aa_Y,lc_aa_A,lc_aa_C,lc_aa_D,lc_aa_E,lc_aa_F,lc_aa_G,lc_aa_H,lc_aa_I,lc_aa_K,lc_aa_L,lc_aa_M,lc_aa_N,lc_aa_P,lc_aa_Q,lc_aa_R,lc_aa_S,lc_aa_T,lc_aa_V,lc_aa_W,lc_aa_Y
GDPa1-069,119,466,107,232,0.2553648068669528,0.46120689655172414,2.0086206896551726,0.06722689075630252,0.01680672268907563,0.058823529411764705,0.04201680672268908,0.03361344537815126,0.10084033613445378,0.0,0.04201680672268908,0.03361344537815126,0.08403361344537816,0.01680672268907563,0.05042016806722689,0.04201680672268908,0.04201680672268908,0.05042016806722689,0.11764705882352941,0.03361344537815126,0.06722689075630252,0.04201680672268908,0.058823529411764705,0.053763440860215055,0.025806451612903226,0.04086021505376344,0.04946236559139785,0.034408602150537634,0.06666666666666667,0.01935483870967742,0.023655913978494623,0.06666666666666667,0.08387096774193549,0.012903225806451613,0.04516129032258064,0.07741935483870968,0.034408602150537634,0.030107526881720432,0.11397849462365592,0.06451612903225806,0.09247311827956989,0.023655913978494623,0.04086021505376344,0.056074766355140186,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.056074766355140186,0.04672897196261682,0.009345794392523364,0.0,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.1308411214953271,0.102803738317757,0.07476635514018691,0.018691588785046728,0.06542056074766354,0.0735930735930736,0.025974025974025976,0.047619047619047616,0.03896103896103896,0.03896103896103896,0.06060606060606061,0.012987012987012988,0.03463203463203463,0.06060606060606061,0.0735930735930736,0.008658008658008658,0.021645021645021644,0.047619047619047616,0.06493506493506493,0.03463203463203463,0.12987012987012986,0.08225108225108226,0.07792207792207792,0.017316017316017316,0.047619047619047616
GDPa1-070,116,463,106,231,0.2505399568034557,0.4588744588744589,2.0043290043290045,0.06896551724137931,0.017241379310344827,0.0603448275862069,0.02586206896551724,0.017241379310344827,0.09482758620689655,0.0,0.017241379310344827,0.04310344827586207,0.05172413793103448,0.02586206896551724,0.008620689655172414,0.017241379310344827,0.07758620689655173,0.05172413793103448,0.10344827586206896,0.1206896551724138,0.10344827586206896,0.034482758620689655,0.0603448275862069,0.05411255411255411,0.025974025974025976,0.04112554112554113,0.045454545454545456,0.030303030303030304,0.06493506493506493,0.01948051948051948,0.017316017316017316,0.06926406926406926,0.07575757575757576,0.015151515151515152,0.03463203463203463,0.07142857142857142,0.04329004329004329,0.030303030303030304,0.11038961038961038,0.08658008658008658,0.10173160173160173,0.021645021645021644,0.04112554112554113,0.05660377358490566,0.018867924528301886,0.04716981132075472,0.02830188679245283,0.04716981132075472,0.07547169811320754,0.0,0.04716981132075472,0.04716981132075472,0.05660377358490566,0.009433962264150943,0.018867924528301886,0.05660377358490566,0.07547169811320754,0.03773584905660377,0.1509433962264151,0.10377358490566038,0.04716981132075472,0.009433962264150943,0.0660377358490566,0.07391304347826087,0.02608695652173913,0.043478260869565216,0.043478260869565216,0.04782608695652174,0.05652173913043478,0.008695652173913044,0.030434782608695653,0.05652173913043478,0.0782608695652174,0.008695652173913044,0.030434782608695653,0.04782608695652174,0.06086956521739131,0.0391304347826087,0.1391304347826087,0.08260869565217391,0.06521739130434782,0.013043478260869565,0.04782608695652174
GDPa1-071,123,470,111,235,0.26170212765957446,0.4723404255319149,2.0,0.07317073170731707,0.016260162601626018,0.04065040650406504,0.032520325203252036,0.032520325203252036,0.13008130081300814,0.008130081300813009,0.016260162601626018,0.032520325203252036,0.08130081300813008,0.016260162601626018,0.024390243902439025,0.032520325203252036,0.04065040650406504,0.04065040650406504,0.15447154471544716,0.056910569105691054,0.07317073170731707,0.04065040650406504,0.056910569105691054,0.05543710021321962,0.0255863539445629,0.03624733475479744,0.046908315565031986,0.03411513859275053,0.07462686567164178,0.021321961620469083,0.017057569296375266,0.06609808102345416,0.08315565031982942,0.01279317697228145,0.03837953091684435,0.07462686567164178,0.03411513859275053,0.02771855010660981,0.12366737739872068,0.07036247334754797,0.09381663113006397,0.023454157782515993,0.04051172707889126,0.02702702702702703,0.018018018018018018,0.05405405405405406,0.036036036036036036,0.02702702702702703,0.09009009009009009,0.009009009009009009,0.04504504504504504,0.02702702702702703,0.04504504504504504,0.018018018018018018,0.04504504504504504,0.05405405405405406,0.05405405405405406,0.04504504504504504,0.1891891891891892,0.09009009009009009,0.05405405405405406,0.018018018018018018,0.05405405405405406,0.07692307692307693,0.02564102564102564,0.03418803418803419,0.04700854700854701,0.029914529914529916,0.0641025641025641,0.01282051282051282,0.029914529914529916,0.04700854700854701,0.0641025641025641,0.01282051282051282,0.03418803418803419,0.0641025641025641,0.04700854700854701,0.03418803418803419,0.1581196581196581,0.08974358974358974,0.0641025641025641,0.021367521367521368,0.042735042735042736
GDPa1-072,115,459,108,233,0.25054466230936817,0.463519313304721,1.9699570815450644,0.06956521739130435,0.017391304347826087,0.043478260869565216,0.034782608695652174,0.017391304347826087,0.08695652173913043,0.008695652173913044,0.0,0.043478260869565216,0.043478260869565216,0.034782608695652174,0.034782608695652174,0.02608695652173913,0.06086956521739131,0.06956521739130435,0.08695652173913043,0.12173913043478261,0.09565217391304348,0.034782608695652174,0.06956521739130435,0.05021834061135371,0.026200873362445413,0.03711790393013101,0.05240174672489083,0.034934497816593885,0.06331877729257641,0.017467248908296942,0.010917030567685589,0.0611353711790393,0.07423580786026202,0.017467248908296942,0.039301310043668124,0.07205240174672489,0.04148471615720524,0.039301310043668124,0.11135371179039301,0.0851528384279476,0.10043668122270742,0.021834061135371178,0.043668122270742356,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.09259259259259259,0.009259259259259259,0.05555555555555555,0.046296296296296294,0.07407407407407407,0.009259259259259259,0.009259259259259259,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.19444444444444445,0.09259259259259259,0.06481481481481481,0.009259259259259259,0.06481481481481481,0.06465517241379311,0.02586206896551724,0.03879310344827586,0.03879310344827586,0.04310344827586207,0.06465517241379311,0.01293103448275862,0.034482758620689655,0.05603448275862069,0.08620689655172414,0.008620689655172414,0.02586206896551724,0.04741379310344827,0.05172413793103448,0.03017241379310345,0.15948275862068967,0.07758620689655173,0.07327586206896551,0.01293103448275862,0.04741379310344827
GDPa1-073,119,466,111,236,0.2553648068669528,0.4703389830508475,1.9745762711864407,0.08403361344537816,0.01680672268907563,0.05042016806722689,0.05042016806722689,0.025210084033613446,0.10084033613445378,0.008403361344537815,0.01680672268907563,0.03361344537815126,0.08403361344537816,0.025210084033613446,0.025210084033613446,0.01680672268907563,0.04201680672268908,0.05042016806722689,0.12605042016806722,0.058823529411764705,0.07563025210084033,0.03361344537815126,0.07563025210084033,0.05806451612903226,0.025806451612903226,0.03870967741935484,0.05161290322580645,0.03225806451612903,0.06666666666666667,0.021505376344086023,0.017204301075268817,0.06666666666666667,0.08387096774193549,0.015053763440860216,0.03870967741935484,0.07096774193548387,0.034408602150537634,0.030107526881720432,0.11612903225806452,0.07096774193548387,0.09462365591397849,0.021505376344086023,0.04516129032258064,0.04504504504504504,0.018018018018018018,0.036036036036036036,0.036036036036036036,0.036036036036036036,0.08108108108108109,0.018018018018018018,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.018018018018018018,0.009009009009009009,0.05405405405405406,0.06306306306306306,0.02702702702702703,0.18018018018018017,0.09009009009009009,0.04504504504504504,0.018018018018018018,0.06306306306306306,0.06808510638297872,0.02553191489361702,0.03829787234042553,0.04680851063829787,0.0425531914893617,0.059574468085106386,0.01702127659574468,0.03404255319148936,0.059574468085106386,0.07659574468085106,0.01276595744680851,0.02553191489361702,0.04680851063829787,0.05531914893617021,0.03404255319148936,0.15319148936170213,0.07659574468085106,0.06382978723404255,0.01702127659574468,0.04680851063829787
GDPa1-074,122,469,107,232,0.2601279317697228,0.46120689655172414,2.021551724137931,0.06557377049180328,0.01639344262295082,0.040983606557377046,0.06557377049180328,0.02459016393442623,0.10655737704918032,0.0,0.02459016393442623,0.05737704918032787,0.04918032786885246,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.04918032786885246,0.03278688524590164,0.12295081967213115,0.08196721311475409,0.09016393442622951,0.03278688524590164,0.07377049180327869,0.053418803418803416,0.02564102564102564,0.03632478632478633,0.05555555555555555,0.03205128205128205,0.06837606837606838,0.019230769230769232,0.019230769230769232,0.07264957264957266,0.07478632478632478,0.01282051282051282,0.03632478632478633,0.07478632478632478,0.03632478632478633,0.02564102564102564,0.11538461538461539,0.07692307692307693,0.09829059829059829,0.021367521367521368,0.04487179487179487,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.09345794392523364,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.056074766355140186,0.009345794392523364,0.0,0.056074766355140186,0.07476635514018691,0.018691588785046728,0.14018691588785046,0.11214953271028037,0.056074766355140186,0.009345794392523364,0.07476635514018691,0.06493506493506493,0.025974025974025976,0.03896103896103896,0.04329004329004329,0.047619047619047616,0.06493506493506493,0.017316017316017316,0.03463203463203463,0.06060606060606061,0.07792207792207792,0.008658008658008658,0.021645021645021644,0.047619047619047616,0.06060606060606061,0.030303030303030304,0.1341991341991342,0.08658008658008658,0.06926406926406926,0.012987012987012988,0.05194805194805195
GDPa1-075,116,463,112,237,0.2505399568034557,0.47257383966244726,1.9535864978902953,0.06896551724137931,0.017241379310344827,0.04310344827586207,0.05172413793103448,0.04310344827586207,0.06896551724137931,0.008620689655172414,0.034482758620689655,0.05172413793103448,0.04310344827586207,0.008620689655172414,0.04310344827586207,0.02586206896551724,0.0603448275862069,0.04310344827586207,0.10344827586206896,0.11206896551724138,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.05411255411255411,0.025974025974025976,0.0367965367965368,0.05194805194805195,0.0367965367965368,0.05844155844155844,0.021645021645021644,0.021645021645021644,0.07142857142857142,0.0735930735930736,0.010822510822510822,0.04329004329004329,0.0735930735930736,0.03896103896103896,0.02813852813852814,0.11038961038961038,0.08441558441558442,0.09307359307359307,0.021645021645021644,0.04329004329004329,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.026785714285714284,0.03571428571428571,0.08035714285714286,0.017857142857142856,0.044642857142857144,0.0625,0.08035714285714286,0.008928571428571428,0.017857142857142856,0.044642857142857144,0.0625,0.026785714285714284,0.17857142857142858,0.08035714285714286,0.03571428571428571,0.026785714285714284,0.0625,0.07203389830508475,0.025423728813559324,0.038135593220338986,0.0423728813559322,0.0423728813559322,0.059322033898305086,0.01694915254237288,0.029661016949152543,0.0635593220338983,0.08898305084745763,0.00847457627118644,0.029661016949152543,0.0423728813559322,0.05508474576271186,0.03389830508474576,0.15254237288135594,0.07203389830508475,0.059322033898305086,0.0211864406779661,0.046610169491525424
GDPa1-076,111,458,112,237,0.2423580786026201,0.47257383966244726,1.9324894514767932,0.07207207207207207,0.018018018018018018,0.036036036036036036,0.036036036036036036,0.018018018018018018,0.14414414414414414,0.0,0.04504504504504504,0.02702702702702703,0.08108108108108109,0.018018018018018018,0.036036036036036036,0.018018018018018018,0.04504504504504504,0.05405405405405406,0.0990990990990991,0.06306306306306306,0.0990990990990991,0.036036036036036036,0.05405405405405406,0.05470459518599562,0.0262582056892779,0.0350109409190372,0.04814004376367615,0.030634573304157548,0.07658643326039387,0.019693654266958426,0.024070021881838075,0.06564551422319474,0.08315098468271334,0.01312910284463895,0.04157549234135667,0.07221006564551423,0.0350109409190372,0.030634573304157548,0.10940919037199125,0.07221006564551423,0.10065645514223195,0.02188183807439825,0.03938730853391685,0.05357142857142857,0.03571428571428571,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.09821428571428571,0.008928571428571428,0.03571428571428571,0.044642857142857144,0.07142857142857142,0.0,0.026785714285714284,0.044642857142857144,0.07142857142857142,0.017857142857142856,0.14285714285714285,0.08928571428571429,0.08035714285714286,0.008928571428571428,0.0625,0.07203389830508475,0.03389830508474576,0.046610169491525424,0.038135593220338986,0.0423728813559322,0.06779661016949153,0.012711864406779662,0.025423728813559324,0.05508474576271186,0.0847457627118644,0.00423728813559322,0.03389830508474576,0.0423728813559322,0.059322033898305086,0.029661016949152543,0.13559322033898305,0.07627118644067797,0.08050847457627118,0.012711864406779662,0.046610169491525424
GDPa1-077,130,473,110,234,0.2748414376321353,0.4700854700854701,2.0213675213675213,0.06153846153846154,0.015384615384615385,0.046153846153846156,0.023076923076923078,0.046153846153846156,0.1076923076923077,0.015384615384615385,0.023076923076923078,0.038461538461538464,0.06153846153846154,0.023076923076923078,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.06153846153846154,0.13076923076923078,0.05384615384615385,0.1,0.023076923076923078,0.07692307692307693,0.05084745762711865,0.029661016949152543,0.038135593220338986,0.046610169491525424,0.04449152542372881,0.06567796610169492,0.0211864406779661,0.01694915254237288,0.059322033898305086,0.06991525423728813,0.01694915254237288,0.04025423728813559,0.06991525423728813,0.038135593220338986,0.038135593220338986,0.11440677966101695,0.07203389830508475,0.1059322033898305,0.019067796610169493,0.0423728813559322,0.045454545454545456,0.01818181818181818,0.045454545454545456,0.00909090909090909,0.01818181818181818,0.12727272727272726,0.0,0.045454545454545456,0.045454545454545456,0.08181818181818182,0.0,0.045454545454545456,0.06363636363636363,0.05454545454545454,0.02727272727272727,0.14545454545454545,0.1,0.06363636363636363,0.01818181818181818,0.045454545454545456,0.08583690987124463,0.02575107296137339,0.030042918454935622,0.034334763948497854,0.02575107296137339,0.0815450643776824,0.008583690987124463,0.030042918454935622,0.055793991416309016,0.0815450643776824,0.004291845493562232,0.034334763948497854,0.06866952789699571,0.04721030042918455,0.02575107296137339,0.13733905579399142,0.0944206008583691,0.06866952789699571,0.02145922746781116,0.03862660944206009
GDPa1-078,117,464,107,232,0.2521551724137931,0.46120689655172414,2.0,0.06837606837606838,0.017094017094017096,0.03418803418803419,0.02564102564102564,0.03418803418803419,0.11965811965811966,0.017094017094017096,0.008547008547008548,0.02564102564102564,0.07692307692307693,0.017094017094017096,0.02564102564102564,0.017094017094017096,0.05982905982905983,0.05982905982905983,0.1452991452991453,0.07692307692307693,0.09401709401709402,0.02564102564102564,0.05128205128205128,0.05399568034557235,0.02591792656587473,0.03455723542116631,0.04535637149028078,0.03455723542116631,0.07127429805615551,0.023758099352051837,0.01511879049676026,0.06479481641468683,0.08207343412526998,0.012958963282937365,0.038876889848812095,0.07127429805615551,0.038876889848812095,0.032397408207343416,0.12095032397408208,0.0755939524838013,0.09935205183585313,0.019438444924406047,0.038876889848812095,0.056074766355140186,0.018691588785046728,0.018691588785046728,0.04672897196261682,0.04672897196261682,0.09345794392523364,0.009345794392523364,0.06542056074766354,0.018691588785046728,0.09345794392523364,0.0,0.009345794392523364,0.06542056074766354,0.08411214953271028,0.056074766355140186,0.1588785046728972,0.07476635514018691,0.028037383177570093,0.018691588785046728,0.037383177570093455,0.0735930735930736,0.025974025974025976,0.030303030303030304,0.05194805194805195,0.047619047619047616,0.06493506493506493,0.012987012987012988,0.03896103896103896,0.04329004329004329,0.09523809523809523,0.004329004329004329,0.025974025974025976,0.05194805194805195,0.06493506493506493,0.047619047619047616,0.14285714285714285,0.06926406926406926,0.05627705627705628,0.017316017316017316,0.03463203463203463
GDPa1-079,117,464,107,232,0.2521551724137931,0.46120689655172414,2.0,0.05128205128205128,0.017094017094017096,0.02564102564102564,0.03418803418803419,0.05128205128205128,0.1282051282051282,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.008547008547008548,0.042735042735042736,0.02564102564102564,0.042735042735042736,0.05128205128205128,0.1452991452991453,0.07692307692307693,0.06837606837606838,0.03418803418803419,0.06837606837606838,0.04967602591792657,0.02591792656587473,0.032397408207343416,0.047516198704103674,0.038876889848812095,0.0734341252699784,0.019438444924406047,0.019438444924406047,0.06479481641468683,0.08207343412526998,0.01079913606911447,0.04319654427645788,0.0734341252699784,0.03455723542116631,0.03023758099352052,0.12095032397408208,0.0755939524838013,0.09287257019438445,0.02159827213822894,0.04319654427645788,0.04672897196261682,0.018691588785046728,0.056074766355140186,0.028037383177570093,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.056074766355140186,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.1588785046728972,0.08411214953271028,0.04672897196261682,0.009345794392523364,0.037383177570093455,0.06926406926406926,0.025974025974025976,0.047619047619047616,0.04329004329004329,0.04329004329004329,0.06060606060606061,0.012987012987012988,0.03463203463203463,0.06060606060606061,0.08658008658008658,0.008658008658008658,0.030303030303030304,0.047619047619047616,0.06493506493506493,0.03463203463203463,0.14285714285714285,0.0735930735930736,0.06493506493506493,0.012987012987012988,0.03463203463203463
GDPa1-081,115,458,109,233,0.25109170305676853,0.4678111587982833,1.9656652360515021,0.06956521739130435,0.017391304347826087,0.034782608695652174,0.034782608695652174,0.008695652173913044,0.12173913043478261,0.0,0.008695652173913044,0.043478260869565216,0.05217391304347826,0.034782608695652174,0.02608695652173913,0.02608695652173913,0.06086956521739131,0.043478260869565216,0.11304347826086956,0.10434782608695652,0.09565217391304348,0.034782608695652174,0.06956521739130435,0.0525164113785558,0.030634573304157548,0.0350109409190372,0.05032822757111598,0.0350109409190372,0.06783369803063458,0.0175054704595186,0.01312910284463895,0.061269146608315096,0.06783369803063458,0.019693654266958426,0.03938730853391685,0.07439824945295405,0.04157549234135667,0.03282275711159737,0.10940919037199125,0.08533916849015317,0.1050328227571116,0.02188183807439825,0.03938730853391685,0.05504587155963303,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.01834862385321101,0.11926605504587157,0.009174311926605505,0.03669724770642202,0.03669724770642202,0.05504587155963303,0.01834862385321101,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.01834862385321101,0.1926605504587156,0.09174311926605505,0.06422018348623854,0.009174311926605505,0.05504587155963303,0.09051724137931035,0.02586206896551724,0.021551724137931036,0.04741379310344827,0.02586206896551724,0.07758620689655173,0.01293103448275862,0.02586206896551724,0.05172413793103448,0.06896551724137931,0.01293103448275862,0.034482758620689655,0.0603448275862069,0.04310344827586207,0.021551724137931036,0.15948275862068967,0.09051724137931035,0.06896551724137931,0.017241379310344827,0.04310344827586207
GDPa1-082,119,466,110,235,0.2553648068669528,0.46808510638297873,1.9829787234042553,0.07563025210084033,0.01680672268907563,0.05042016806722689,0.03361344537815126,0.05042016806722689,0.13445378151260504,0.008403361344537815,0.01680672268907563,0.025210084033613446,0.06722689075630252,0.01680672268907563,0.01680672268907563,0.04201680672268908,0.04201680672268908,0.058823529411764705,0.12605042016806722,0.05042016806722689,0.08403361344537816,0.03361344537815126,0.05042016806722689,0.05591397849462366,0.025806451612903226,0.03870967741935484,0.047311827956989246,0.03870967741935484,0.07526881720430108,0.021505376344086023,0.017204301075268817,0.06451612903225806,0.07956989247311828,0.012903225806451613,0.03655913978494624,0.07741935483870968,0.034408602150537634,0.03225806451612903,0.11612903225806452,0.06881720430107527,0.0967741935483871,0.021505376344086023,0.03870967741935484,0.03636363636363636,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.02727272727272727,0.08181818181818182,0.00909090909090909,0.06363636363636363,0.045454545454545456,0.045454545454545456,0.00909090909090909,0.02727272727272727,0.06363636363636363,0.07272727272727272,0.01818181818181818,0.19090909090909092,0.09090909090909091,0.045454545454545456,0.02727272727272727,0.07272727272727272,0.0641025641025641,0.02564102564102564,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.05982905982905983,0.01282051282051282,0.038461538461538464,0.05555555555555555,0.07264957264957266,0.008547008547008548,0.03418803418803419,0.05128205128205128,0.05982905982905983,0.029914529914529916,0.1581196581196581,0.07692307692307693,0.0641025641025641,0.021367521367521368,0.05128205128205128
GDPa1-084,121,468,111,235,0.25854700854700857,0.4723404255319149,1.9914893617021276,0.0743801652892562,0.01652892561983471,0.05785123966942149,0.04132231404958678,0.03305785123966942,0.08264462809917356,0.008264462809917356,0.01652892561983471,0.049586776859504134,0.04132231404958678,0.024793388429752067,0.01652892561983471,0.03305785123966942,0.049586776859504134,0.06611570247933884,0.10743801652892562,0.08264462809917356,0.09917355371900827,0.03305785123966942,0.06611570247933884,0.055674518201284794,0.02569593147751606,0.04068522483940043,0.04925053533190578,0.034261241970021415,0.06209850107066381,0.021413276231263382,0.017130620985010708,0.07066381156316917,0.0728051391862955,0.014989293361884369,0.03640256959314775,0.07494646680942184,0.03640256959314775,0.034261241970021415,0.11134903640256959,0.07708779443254818,0.1006423982869379,0.021413276231263382,0.042826552462526764,0.07207207207207207,0.018018018018018018,0.04504504504504504,0.018018018018018018,0.018018018018018018,0.14414414414414414,0.009009009009009009,0.036036036036036036,0.018018018018018018,0.08108108108108109,0.0,0.02702702702702703,0.06306306306306306,0.07207207207207207,0.02702702702702703,0.14414414414414414,0.07207207207207207,0.06306306306306306,0.009009009009009009,0.06306306306306306,0.09829059829059829,0.02564102564102564,0.029914529914529916,0.038461538461538464,0.02564102564102564,0.08974358974358974,0.01282051282051282,0.02564102564102564,0.042735042735042736,0.0811965811965812,0.004273504273504274,0.02564102564102564,0.06837606837606838,0.05555555555555555,0.02564102564102564,0.13675213675213677,0.0811965811965812,0.06837606837606838,0.017094017094017096,0.04700854700854701
GDPa1-085,118,465,107,232,0.2537634408602151,0.46120689655172414,2.0043103448275863,0.059322033898305086,0.01694915254237288,0.025423728813559324,0.0423728813559322,0.025423728813559324,0.09322033898305085,0.01694915254237288,0.025423728813559324,0.05084745762711865,0.06779661016949153,0.01694915254237288,0.0423728813559322,0.03389830508474576,0.06779661016949153,0.03389830508474576,0.09322033898305085,0.11016949152542373,0.07627118644067797,0.03389830508474576,0.06779661016949153,0.05172413793103448,0.02586206896551724,0.032327586206896554,0.04956896551724138,0.032327586206896554,0.06465517241379311,0.023706896551724137,0.01939655172413793,0.07112068965517242,0.07974137931034483,0.01293103448275862,0.04310344827586207,0.07543103448275862,0.040948275862068964,0.02586206896551724,0.10775862068965517,0.08405172413793104,0.09482758620689655,0.021551724137931036,0.04310344827586207,0.056074766355140186,0.018691588785046728,0.056074766355140186,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.037383177570093455,0.04672897196261682,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.06542056074766354,0.028037383177570093,0.14018691588785046,0.06542056074766354,0.07476635514018691,0.009345794392523364,0.06542056074766354,0.0735930735930736,0.025974025974025976,0.047619047619047616,0.05194805194805195,0.03896103896103896,0.06060606060606061,0.012987012987012988,0.025974025974025976,0.05627705627705628,0.08225108225108226,0.012987012987012988,0.03896103896103896,0.04329004329004329,0.05627705627705628,0.03463203463203463,0.1341991341991342,0.06493506493506493,0.07792207792207792,0.012987012987012988,0.047619047619047616
GDPa1-086,125,468,107,232,0.2670940170940171,0.46120689655172414,2.0172413793103448,0.064,0.016,0.048,0.032,0.032,0.128,0.0,0.016,0.024,0.08,0.024,0.024,0.016,0.04,0.048,0.136,0.088,0.072,0.032,0.08,0.05139186295503212,0.029978586723768737,0.03854389721627409,0.04925053533190578,0.04068522483940043,0.07066381156316917,0.017130620985010708,0.014989293361884369,0.055674518201284794,0.07494646680942184,0.017130620985010708,0.03854389721627409,0.07066381156316917,0.03640256959314775,0.034261241970021415,0.11563169164882227,0.08137044967880086,0.09850107066381156,0.021413276231263382,0.042826552462526764,0.056074766355140186,0.028037383177570093,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.09345794392523364,0.018691588785046728,0.056074766355140186,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.07476635514018691,0.06542056074766354,0.1308411214953271,0.07476635514018691,0.028037383177570093,0.009345794392523364,0.04672897196261682,0.0735930735930736,0.030303030303030304,0.03896103896103896,0.04329004329004329,0.047619047619047616,0.06493506493506493,0.017316017316017316,0.03463203463203463,0.05627705627705628,0.08658008658008658,0.008658008658008658,0.030303030303030304,0.047619047619047616,0.06060606060606061,0.05194805194805195,0.12987012987012986,0.06926406926406926,0.05627705627705628,0.012987012987012988,0.03896103896103896
GDPa1-090,120,464,108,233,0.25862068965517243,0.463519313304721,1.9914163090128756,0.075,0.016666666666666666,0.041666666666666664,0.041666666666666664,0.016666666666666666,0.09166666666666666,0.0,0.041666666666666664,0.041666666666666664,0.06666666666666667,0.025,0.016666666666666666,0.025,0.058333333333333334,0.03333333333333333,0.13333333333333333,0.08333333333333333,0.11666666666666667,0.025,0.05,0.05183585313174946,0.02591792656587473,0.0367170626349892,0.05399568034557235,0.03455723542116631,0.06479481641468683,0.01511879049676026,0.02159827213822894,0.06047516198704104,0.07991360691144708,0.01511879049676026,0.03455723542116631,0.07127429805615551,0.04103671706263499,0.03023758099352052,0.12311015118790497,0.0755939524838013,0.10583153347732181,0.019438444924406047,0.038876889848812095,0.07407407407407407,0.018518518518518517,0.037037037037037035,0.046296296296296294,0.037037037037037035,0.10185185185185185,0.0,0.046296296296296294,0.018518518518518517,0.10185185185185185,0.0,0.0,0.07407407407407407,0.07407407407407407,0.06481481481481481,0.1388888888888889,0.08333333333333333,0.018518518518518517,0.009259259259259259,0.05555555555555555,0.08189655172413793,0.02586206896551724,0.03879310344827586,0.05172413793103448,0.04310344827586207,0.06896551724137931,0.008620689655172414,0.03017241379310345,0.04310344827586207,0.09913793103448276,0.004310344827586207,0.021551724137931036,0.05603448275862069,0.0603448275862069,0.05172413793103448,0.1336206896551724,0.07327586206896551,0.05172413793103448,0.01293103448275862,0.04310344827586207
